ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
A,5/1/00,88.63,96.25,88.63,95.38,1356000,0,1,57.20835097,62.12686202,57.20835097,61.56529974,1356000
A,5/2/00,98.25,104.1,97.44,100.8,3046800,0,1,63.41652667,67.19247253,62.8937034,65.06245179,3046800
A,5/3/00,97.5,98,89.63,91.5,1664800,0,1,62.93926499,63.26203045,57.85893662,59.06607945,1664800
A,5/4/00,91.5,91.5,88.25,90.25,850000,0,1,59.06334923,59.06334923,56.96547071,58.25647288,850000
A,5/5/00,90.19,93.44,89.63,91.44,903700,0,1,58.21697341,60.31482421,57.85549758,59.02383911,903700
A,5/8/00,91.88,91.88,84.56,84.75,771300,0,1,59.31088072,59.31088072,54.58563424,54.70828408,771300
A,5/9/00,85.5,86.5,78.56,80.19,1229300,0,1,55.18583067,55.83127898,50.70641938,51.75850013,1229300
A,5/10/00,79,79.69,75.75,77,1145500,0,1,50.99378535,51.43917411,48.89593975,49.70280345,1145500
A,5/11/00,77.5,79.38,76,76.56,1203100,0,1,50.02799229,51.24157456,49.05970857,49.42120116,1203100
A,5/12/00,84,98,82.25,90.56,9703800,0,1,54.22585359,63.26349585,53.0961483,58.46063453,9703800
A,5/15/00,90,91,85.25,88.19,3178000,0,1,58.09424183,58.73973341,55.02815684,56.92590208,3178000
A,5/16/00,90.13,96.94,88,89.5,4127900,0,1,58.18228977,62.57839976,56.80729501,57.77560118,4127900
A,5/17/00,83.25,83.75,76.81,78,8906100,0,1,53.7394639,54.06222345,49.58232099,50.3504887,8906100
A,5/18/00,78,78.94,71,71,4401600,0,1,50.34929883,50.95607244,45.83077202,45.83077202,4401600
A,5/19/00,72.69,74.69,66.13,66.63,3763300,0,1,46.92630403,48.2174391,42.69138101,43.01416478,3763300
A,5/22/00,67,68,59.94,62.38,5594200,0,1,43.24398552,43.88941814,38.68723122,40.26208681,5594200
A,5/23/00,61.94,63.25,56.56,58,3730100,0,1,39.98229552,40.82790106,36.50950331,37.4390239,3730100
A,5/24/00,57.75,59.94,54,59,5691900,0,1,37.27978735,38.69351435,34.85902194,38.08670916,5691900
A,5/25/00,59.25,68.75,58.25,68.75,5492200,0,1,38.24793926,44.38052024,37.60240443,44.38052024,5492200
A,5/26/00,67,68.5,64.31,65,3545300,0,1,43.24977876,44.21805739,41.51333242,41.95874059,3545300
A,5/30/00,66.19,76.44,66.06,75.38,3818900,0,1,42.72217212,49.33800931,42.63826394,48.65383493,3818900
A,5/31/00,74,78.19,72.75,73.63,3153300,0,1,47.77274529,50.4777156,46.96577324,47.53388156,3153300
A,6/1/00,74.44,76.31,72.75,73,2824200,0,1,48.04857518,49.25559876,46.95773568,47.11910247,2824200
A,6/2/00,73.5,82,73.5,81.75,12222000,0,1,47.4466266,52.93365145,47.4466266,52.77226836,12222000
A,6/5/00,81,83.75,76.5,79,7613100,0,1,52.28926697,54.06451986,49.3843077,50.99817396,7613100
A,6/6/00,75.19,75.5,69.06,71,8713000,0,1,48.53543307,48.73553926,44.57849458,45.83077202,8713000
A,6/7/00,70,72.25,65.5,67,8170500,0,1,45.18350706,46.63583407,42.27885304,43.24707104,8170500
A,6/8/00,67,69.81,66.81,69.13,6846400,0,1,43.25133256,45.06530636,43.12867953,44.62633761,6846400
A,6/9/00,69.75,72.81,69.75,70.88,6631000,0,1,45.02391174,46.99915432,45.02391174,45.75333139,6631000
A,6/12/00,72.63,72.63,65.25,66,4059300,0,1,46.88643499,46.88643499,42.12226191,42.60642584,4059300
A,6/13/00,64.5,71.75,64.5,69.06,5521000,0,1,41.63420068,46.31401393,41.63420068,44.57764184,5521000
A,6/14/00,70.75,71.5,67,67.75,4013500,0,1,45.66934429,46.15347161,43.24870766,43.73283499,4013500
A,6/15/00,67.94,67.94,64.81,65.94,4862500,0,1,43.85518294,43.85518294,41.83477195,42.5641855,4862500
A,6/16/00,66.19,66.56,62,62.63,4640700,0,1,42.72860265,42.96745418,40.02377042,40.43046358,4640700
A,6/19/00,62.13,69,62.13,68,4872300,0,1,40.10560601,44.54026742,40.10560601,43.8947563,4872300
A,6/20/00,68.94,75.88,68.38,73.63,8382100,0,1,44.50612244,48.98643125,44.14459896,47.53388156,8382100
A,6/21/00,73.38,79.94,73.31,78.5,6421800,0,1,47.36920297,51.60389868,47.32401567,50.67433133,6421800
A,6/22/00,79.75,79.81,74.38,75.75,4816700,0,1,51.48242766,51.52116052,48.01583661,48.90023693,4816700
A,6/23/00,73.94,77.5,73.88,75.13,2839400,0,1,47.73019293,50.02826551,47.69146137,48.49836888,2839400
A,6/26/00,75,76.31,74.06,75.13,2735600,0,1,48.4144505,49.26008956,47.80765605,48.49836888,2735600
A,6/27/00,74.88,76.81,74.13,75.44,2940000,0,1,48.33459858,49.5804022,47.850478,48.69607527,2940000
A,6/28/00,78.75,80.19,77.75,79.5,7078100,0,1,50.83087298,51.7603518,50.18540158,51.31497653,7078100
A,6/29/00,79.88,79.94,75,75.88,6195100,0,1,51.55952667,51.5982544,48.40967076,48.97767756,6195100
A,6/30/00,76.69,79.5,73.65,73.75,5922900,0,1,49.50260618,51.31643227,47.54031745,47.60486642,5922900
A,7/3/00,74,74.19,71.75,73.69,2285900,0,1,47.76271312,47.88534711,46.31046846,47.56262607,2285900
A,7/5/00,72.13,72.69,69.63,70.25,3862600,0,1,46.55851149,46.9199806,44.94481014,45.34500807,3862600
A,7/6/00,70,70.44,68.31,69.13,3005300,0,1,45.18795939,45.47199799,44.09699294,44.62633761,3005300
A,7/7/00,70,70.44,66.75,67.5,4286300,0,1,45.18465122,45.46866902,43.08679241,43.57091367,4286300
A,7/10/00,67.75,70.25,67.63,68.5,3836000,0,1,43.73445369,45.34827117,43.65699045,44.21859893,3836000
A,7/11/00,68,68.56,66.13,67.31,2987600,0,1,43.89665464,44.2581565,42.68949664,43.4512327,2987600
A,7/12/00,69.44,70.63,68.06,69,2712800,0,1,44.82648032,45.59467605,43.93563149,44.54244156,2712800
A,7/13/00,69,72.5,68.75,71,4177800,0,1,44.53976435,46.79902776,44.3783884,45.83077202,4177800
A,7/14/00,71.5,78.25,71.5,77.06,5438900,0,1,46.15586077,50.51323224,46.15586077,49.74504379,5438900
A,7/17/00,76.88,80.94,76.25,78.25,4410700,0,1,49.62803939,52.24887498,49.221358,50.51241002,4410700
A,7/18/00,78,78,74,76.63,2619100,0,1,50.35432573,50.35432573,47.77205261,49.46989719,2619100
A,7/19/00,76,76.06,72.75,74.06,2531500,0,1,49.06138447,49.10011714,46.96336474,47.80902807,2531500
A,7/20/00,73.88,76.31,54,54,2540500,0,1,47.68724552,49.25573505,34.85532293,34.85532293,2540500
A,7/21/00,51.5,51.5,46.25,48.06,26067300,0,1,33.24625239,33.24625239,29.85707132,31.02553184,26067300
A,7/24/00,50,50.19,47.75,49.5,10005100,0,1,32.27759534,32.4002502,30.82510355,31.95481938,10005100
A,7/25/00,49.06,49.5,44.75,44.75,6534900,0,1,31.66738526,31.95139768,28.88535447,28.88535447,6534900
A,7/26/00,45.94,46.63,42.81,43,8144000,0,1,29.65688252,30.10231675,27.63628952,27.75894532,8144000
A,7/27/00,44.25,44.94,40.38,40.75,7045500,0,1,28.56069122,29.00604437,26.06284094,26.30165349,7045500
A,7/28/00,41.75,41.88,39.5,41.25,6879100,0,1,26.94822941,27.03214006,25.49592962,26.62549612,6879100
A,7/31/00,41.06,42.19,40.13,40.75,5760500,0,1,26.50173969,27.23108616,25.9014811,26.30165349,5760500
A,8/1/00,40.69,41.19,39.5,40.5,4242500,0,1,26.26236302,26.58507577,25.49430669,26.13973218,4242500
A,8/2/00,40.13,41.19,39.5,40.13,4827500,0,1,25.90682596,26.59113285,25.50011526,25.90682596,4827500
A,8/3/00,39.13,41,38.56,41,6146000,0,1,25.25657762,26.46357481,24.88866938,26.46357481,6146000
A,8/4/00,40.5,41.44,39.63,40.06,3685600,0,1,26.1421433,26.74889922,25.58057134,25.85812989,3685600
A,8/7/00,40.63,41.25,38.94,39.75,3977700,0,1,26.22910106,26.62934823,25.13810473,25.66100829,3977700
A,8/8/00,39.69,39.69,38.19,38.81,3659600,0,1,25.62368747,25.62368747,24.65529414,25.05556338,3659600
A,8/9/00,38.75,39.88,38.5,39.31,3348000,0,1,25.01785761,25.74741062,24.85645208,25.37940601,3348000
A,8/10/00,39.06,39.81,38.69,39,2234400,0,1,25.2139755,25.69811481,24.97513344,25.17524435,2234400
A,8/11/00,39.75,40.81,38.94,40.63,2454400,0,1,25.66254213,26.34687659,25.13960731,26.23066885,2454400
A,8/14/00,42,43.56,41.5,43.5,3960000,0,1,27.11441595,28.12152283,26.79162529,28.08278795,3960000
A,8/15/00,43.75,44.25,42.75,43,3209900,0,1,28.24201748,28.56478339,27.59648565,27.75786861,3209900
A,8/16/00,42.75,43.5,42.5,43.5,2247000,0,1,27.59860195,28.08278795,27.43720662,28.08278795,2247000
A,8/17/00,43.13,47.25,43.13,46.5,6818600,0,1,27.84324736,30.50297792,27.84324736,30.01880367,6818600
A,8/18/00,57.75,58.13,55.06,56.38,12720800,0,1,37.27431178,37.51957998,35.53807111,36.39005538,12720800
A,8/21/00,58.25,60.5,57.31,60.5,6134600,0,1,37.59887974,39.05119699,36.99213387,39.05119699,6134600
A,8/22/00,60.38,60.5,59.06,60.5,3556200,0,1,38.97374007,39.05119699,38.12171395,39.05119699,3556200
A,8/23/00,59.88,60.56,59.31,60.5,2334500,0,1,38.6510029,39.08992544,38.28308253,39.05119699,2334500
A,8/24/00,60.38,60.69,59.13,59.75,2168100,0,1,38.97917867,39.17930364,38.17222317,38.5724731,2168100
A,8/25/00,59.69,60.06,58.06,58.5,1748300,0,1,38.53103424,38.7698763,37.47883813,37.76286653,1748300
A,8/28/00,58.31,58.88,57.25,58.63,2653000,0,1,37.64019635,38.00814202,36.95594651,37.84676234,2653000
A,8/29/00,58.63,64,58.5,63,4298300,0,1,37.8493039,41.31597219,37.76538083,40.67041013,4298300
A,8/30/00,63.31,63.94,60.88,61.38,2474800,0,1,40.8672771,41.27394879,39.29868631,39.62144161,2474800
A,8/31/00,61.63,62.13,59.75,61,2489200,0,1,39.78169986,40.10444609,38.56817405,39.37503961,2489200
A,9/1/00,60.69,62.69,60.13,61.88,2244800,0,1,39.17020103,40.46102986,38.80876895,39.93824419,2244800
A,9/5/00,61.69,62.5,61.25,61.81,1462800,0,1,39.8255748,40.34849124,39.54152142,39.9030439,1462800
A,9/6/00,61.69,62.38,59.81,60,1599000,0,1,39.81817484,40.26353941,38.60471773,38.72735436,1599000
A,9/7/00,60,62.13,59.25,61.88,1518600,0,1,38.72486508,40.09959779,38.24080427,39.93824419,1518600
A,9/8/00,60.56,61.06,59.13,59.25,1441900,0,1,39.09429639,39.41706965,38.17116489,38.24863047,1441900
A,9/11/00,59,59,56,56.75,2130800,0,1,38.08168497,38.08168497,36.14532811,36.62941733,2130800
A,9/12/00,55.81,57.88,55,55,2024500,0,1,36.02587067,37.36207479,35.50300818,35.50300818,2024500
A,9/13/00,56.75,56.75,53.56,55,2520200,0,1,36.63264935,36.63264935,34.57347488,35.50300818,2520200
A,9/14/00,55.63,57.25,55.56,55.75,2553000,0,1,35.91130751,36.9570799,35.86611981,35.98877213,2553000
A,9/15/00,55.69,58.81,55.63,57,2698700,0,1,35.94578331,37.95962501,35.90705559,36.79133864,2698700
A,9/18/00,57.13,57.69,52.5,54,3383900,0,1,36.87564072,37.23710333,33.88711951,34.85532293,3383900
A,9/19/00,53.56,54,52,53.88,2287600,0,1,34.57133214,34.85533861,33.56440014,34.7778823,2287600
A,9/20/00,53.56,53.88,51.75,52.5,1407800,0,1,34.5751072,34.78167991,33.40668031,33.8908351,1407800
A,9/21/00,52.63,52.63,47,48,2095700,0,1,33.97188816,33.97188816,30.33780626,30.9832915,2095700
A,9/22/00,48.06,50,47.88,50,2464400,0,1,31.02624993,32.27866201,30.91004674,32.27866201,2464400
A,9/25/00,50.25,51.94,48.19,48.31,1708500,0,1,32.43985761,33.53086973,31.10998484,31.18745315,1708500
A,9/26/00,48.5,49.31,45.13,45.19,2181800,0,1,31.30332823,31.82612608,29.12823099,29.16695675,2181800
A,9/27/00,46.19,46.75,44.38,46,2801700,0,1,29.81761414,30.17911801,28.64918198,29.69496104,2801700
A,9/28/00,46.06,48.44,46.06,47.95,3021900,0,1,29.73500201,31.27146108,29.73500201,30.95513127,3021900
A,9/29/00,48.31,49.75,47.81,48.94,2630500,0,1,31.18209759,32.11155775,30.85936837,31.58873641,2630500
A,10/2/00,49.13,51.38,49.13,50.56,2151800,0,1,31.71460528,33.16703479,31.71460528,32.63770493,2151800
A,10/3/00,51,55.5,50.31,53.13,3974300,0,1,32.92353231,35.82854986,32.47809628,34.29857395,3974300
A,10/4/00,52.88,58.63,52.5,57.88,3956500,0,1,34.13407953,37.84570883,33.88878925,37.36158327,3956500
A,10/5/00,57.94,57.94,54.63,55.13,2860400,0,1,37.40078382,37.40078382,35.26414947,35.5869039,2860400
A,10/6/00,55.81,55.94,51.19,52.19,1997000,0,1,36.02324669,36.10715678,33.04121122,33.68667344,1997000
A,10/9/00,52.13,52.13,50.13,50.69,1546200,0,1,33.65175648,33.65175648,32.36068583,32.72218561,1546200
A,10/10/00,51.63,52.94,48.38,49.56,2210600,0,1,33.32616456,34.17174417,31.22835253,31.99001967,2210600
A,10/11/00,48,48.31,44.81,45.81,3954100,0,1,30.98916052,31.18929884,28.92967256,29.57528007,3954100
A,10/12/00,46.81,47.13,43.31,44.75,2987600,0,1,30.215049,30.42160349,27.95585926,28.88535447,2987600
A,10/13/00,43.5,45.06,42.81,44.38,3630500,0,1,28.07797825,29.08491264,27.63260342,28.64599252,3630500
A,10/16/00,44.88,48.69,44.56,46.44,2973700,0,1,28.96959867,31.4289162,28.76304181,29.97656332,2973700
A,10/17/00,46.56,46.63,42.63,43.31,2062400,0,1,30.05390155,30.09908568,27.51713537,27.95606692,2062400
A,10/18/00,40.56,42.44,39.25,40.88,4032800,0,1,26.1795891,27.39304145,25.33404517,26.38613418,4032800
A,10/19/00,42.5,44.94,42.31,43.75,3290300,0,1,27.43087866,29.00573381,27.3082465,28.23766921,3290300
A,10/20/00,43.75,47.69,43.69,46.56,3328800,0,1,28.24017768,30.7834074,28.2014483,30.05400395,3328800
A,10/23/00,46.56,51.88,45.5,51.06,3601700,0,1,30.0565933,33.49089477,29.37231519,32.96154755,3601700
A,10/24/00,51.06,51.25,47.5,48.06,2586600,0,1,32.96220674,33.08486281,30.66401919,31.02553184,2586600
A,10/25/00,44.88,45.31,42.25,42.63,3768600,0,1,28.97144403,29.24902248,27.27369675,27.51899864,3768600
A,10/26/00,42.63,44.56,42,44,4563000,0,1,27.51533055,28.76103986,27.10870005,28.39959052,4563000
A,10/27/00,45.88,47.25,44.94,45.75,3238300,0,1,29.61695874,30.50133611,29.01015968,29.53303972,3238300
A,10/30/00,44.81,46,43.75,45.5,1945300,0,1,28.92571024,29.69387795,28.24146001,29.37111841,1945300
A,10/31/00,45.63,47.63,45.63,46.31,2799000,0,1,29.45315765,30.7441135,29.45315765,29.89208264,2799000
A,11/1/00,46,47.31,45.56,46.81,2430700,0,1,29.69306905,30.53867602,29.40904839,30.21592527,2430700
A,11/2/00,47.13,48.69,46.88,48.13,2455500,0,1,30.42859732,31.43578195,30.26718952,31.07422849,2455500
A,11/3/00,47.63,47.69,45.81,46.81,1700100,0,1,30.7452365,30.78396659,29.57042377,30.21592527,1700100
A,11/6/00,46.94,46.94,45.88,46.38,1692300,0,1,30.29575508,30.29575508,29.61161575,29.93432298,1692300
A,11/7/00,45.63,46.31,45.56,45.94,1567600,0,1,29.45262615,29.89154322,29.40744351,29.6527207,1567600
A,11/8/00,45.94,47.25,43.94,44.38,1707000,0,1,29.65292692,30.49849362,28.36198539,28.64599252,1707000
A,11/9/00,44.63,44.63,41.56,43.56,2837900,0,1,28.80867344,28.80867344,26.82698786,28.11798824,2837900
A,11/10/00,42,42.75,39.31,39.44,3548000,0,1,27.10921802,27.5933112,25.37293715,25.45684664,3548000
A,11/13/00,39.19,40.75,38.06,39.31,4275600,0,1,25.30193135,26.30910188,24.57237834,25.37940601,4275600
A,11/14/00,40.38,43.06,40.25,42.63,2827700,0,1,26.06655325,27.79657709,25.98263418,27.51899864,2827700
A,11/15/00,42.75,44.13,42.25,43.38,1723800,0,1,27.59169285,28.48237205,27.26898299,27.99830727,1723800
A,11/16/00,42.94,43.69,41.25,41.63,1984200,0,1,27.72415438,28.20839089,26.63300811,26.87835461,1984200
A,11/17/00,44,47.5,43.81,47.38,5628100,0,1,28.40034535,30.65946373,28.27770749,30.58200824,5628100
A,11/20/00,46.88,46.94,43.81,44.63,2962100,0,1,30.26703274,30.30577041,28.2849553,28.81437012,2962100
A,11/21/00,48.63,50.5,46.31,48.63,7225100,0,1,31.39102983,32.59812886,29.89345242,31.39102983,7225100
A,11/22/00,48.63,49,45.5,48,2624100,0,1,31.3899472,31.62877674,29.3695784,30.9832915,2624100
A,11/24/00,48.88,51.5,48.69,50.94,1249300,0,1,31.55428242,33.24561262,31.4316287,32.88410693,1249300
A,11/27/00,50.94,51.94,50,50.5,2142700,0,1,32.87946467,33.52491941,32.27273721,32.59546458,2142700
A,11/28/00,50.5,52.75,50.44,50.69,2532300,0,1,32.5995339,34.05198838,32.56080178,32.72218561,2532300
A,11/29/00,51.63,54,51.06,53.88,3136700,0,1,33.32557652,34.85533861,32.95765906,34.7778823,3136700
A,11/30/00,53,53.19,50.63,52.19,3549800,0,1,34.20949784,34.33213566,32.67975237,33.68667344,3549800
A,12/1/00,52.94,54.69,52.75,53,2595600,0,1,34.17594413,35.30567405,34.05328774,34.21467773,2595600
A,12/4/00,52.06,53.06,50.5,51,2070900,0,1,33.60351242,34.24898903,32.59656891,32.91930721,2070900
A,12/5/00,52.75,55.69,52.56,55.06,3914400,0,1,34.05397493,35.95195951,33.93131607,35.54524853,3914400
A,12/6/00,55.25,56.94,52,52,3123700,0,1,35.6649295,36.75585675,33.56699247,33.56699247,3123700
A,12/7/00,52.5,54.88,51.38,54,2188800,0,1,33.88711951,35.4233356,33.1641943,34.85532293,2188800
A,12/8/00,56.38,59.88,56.13,59.44,3154500,0,1,36.39309218,38.6523299,36.23171806,38.36831144,3154500
A,12/11/00,58.63,59.31,57,57.75,2275600,0,1,37.84513462,38.28406847,36.79298437,37.27710258,2275600
A,12/12/00,58.38,58.69,57,57.25,1526600,0,1,37.68264308,37.88273933,36.79189201,36.95325996,1526600
A,12/13/00,59.13,59.38,57.81,58.19,2929600,0,1,38.16542738,38.32678974,37.31343407,37.55870487,2929600
A,12/14/00,58.25,59.63,58.06,59.25,3037800,0,1,37.60308396,38.49393814,37.48043013,38.24863047,3037800
A,12/15/00,59.25,59.69,54.5,56.88,4328300,0,1,38.24364376,38.52764719,35.17769764,36.71389801,4328300
A,12/18/00,56.88,58.25,56.31,57,2434500,0,1,36.71388319,37.59816624,36.34596981,36.79133864,2434500
A,12/19/00,57,59.88,56.81,57.06,2345200,0,1,36.79484757,38.65395565,36.67219807,36.83357898,2345200
A,12/20/00,54.63,54.69,50.56,52.5,3361000,0,1,35.26583469,35.30456708,32.63848805,33.8908351,3361000
A,12/21/00,52.5,53.84,49.88,51.38,2878200,0,1,33.88866745,34.75363534,32.19746157,33.16570921,2878200
A,12/22/00,51.13,55.75,51.06,54.69,1830300,0,1,33.00109751,35.98300775,32.95591705,35.29884653,1830300
A,12/26/00,54.75,55.19,53,53.5,1129500,0,1,35.33829059,35.62228781,34.20875618,34.5314803,1129500
A,12/27/00,53.56,56,53.56,55.94,2681300,0,1,34.57219785,36.14718222,34.57219785,36.1084531,2681300
A,12/28/00,55.63,56.38,54.38,55.31,1261300,0,1,35.91375625,36.39794315,35.10677809,35.70716984,1261300
A,12/29/00,55.38,56.44,53.63,54.75,1480200,0,1,35.74775143,36.43198069,34.61812765,35.34108687,1480200
A,1/2/01,53.88,53.88,49.06,50.88,1617800,0,1,34.7782974,34.7782974,31.66709856,32.84186658,1617800
A,1/3/01,49.13,56.5,47.56,56.13,3220800,0,1,31.715756,36.47344218,30.70224619,36.23458955,3220800
A,1/4/01,56.88,59.69,55.31,58.25,3146200,0,1,36.7165968,38.53047931,35.70314643,37.60094521,3146200
A,1/5/01,57.25,58.25,53.5,55.06,2344100,0,1,36.95905336,37.60462635,34.53815467,35.54524853,2344100
A,1/8/01,54.25,55.75,52.31,53.25,1626100,0,1,35.02216898,35.99052388,33.7697633,34.37659904,1626100
A,1/9/01,53.5,54.94,51.81,53,1769800,0,1,34.5374577,35.46706404,33.44646138,34.21467773,1769800
A,1/10/01,52.5,55.56,52.38,55.31,1721000,0,1,33.89308293,35.86856547,33.81561302,35.70716984,1721000
A,1/11/01,55.88,57.69,53.69,57.56,2515800,0,1,36.07291035,37.24134213,34.65917245,37.15742161,2515800
A,1/12/01,57.56,58,55.69,56.13,1823500,0,1,37.15772268,37.44176365,35.95054858,36.23458955,1823500
A,1/16/01,56.25,58.25,55.31,58.19,1860500,0,1,36.30653289,37.59743184,35.69981039,37.55870487,1860500
A,1/17/01,58.94,63.19,58.94,61.94,5996500,0,1,38.04407101,40.7873235,38.04407101,39.98048453,5996500
A,1/18/01,61.94,68,60.38,67.56,4991800,0,1,39.98517998,43.89719469,38.97812669,43.61315402,4991800
A,1/19/01,67.5,67.5,64.56,65.56,4424300,0,1,43.57001809,43.57001809,41.67230175,42.3177835,4424300
A,1/22/01,65.63,65.63,61.38,62.75,2018900,0,1,42.3676832,42.3676832,39.62408037,40.50848881,2018900
A,1/23/01,62.69,64,61.5,62.75,2194500,0,1,40.4697556,41.31543082,39.70154681,40.50848881,2194500
A,1/24/01,63,63.38,58,58,3779600,0,1,40.66652596,40.91181612,37.4390239,37.4390239,3779600
A,1/25/01,56.69,57.38,54,55.25,3064600,0,1,36.59447698,37.03988515,34.85803064,35.6649295,3064600
A,1/26/01,54.31,55.69,52.69,54.63,2668000,0,1,35.06350471,35.95445733,34.01760382,35.27010242,2668000
A,1/29/01,55.5,56.5,54,54.42,2182600,0,1,35.82706038,36.472593,34.85876145,35.12988516,2182600
A,1/30/01,55.35,55.35,54.5,54.75,1709200,0,1,35.72838645,35.72838645,35.17971204,35.34108687,1709200
A,1/31/01,55,55.75,53.3,54.55,1828000,0,1,35.50486015,35.98901734,34.4074372,35.21436584,1828000
A,2/1/01,53.4,54.05,52.25,53.8,2496800,0,1,34.47039668,34.88998016,33.72805668,34.7286019,2496800
A,2/2/01,53.87,54.74,52,52.2,2160900,0,1,34.77165414,35.33321603,33.56461881,33.6937135,2160900
A,2/5/01,53.6,53.94,48,49.2,2645900,0,1,34.5978171,34.81728086,30.98311979,31.75769778,2645900
A,2/6/01,49.4,52.5,49.4,50.97,2320000,0,1,31.88484284,33.88571355,31.88484284,32.89818704,2320000
A,2/7/01,50.4,51.1,49.15,50.14,1269300,0,1,32.53096115,32.98278005,31.72414167,32.3631427,1269300
A,2/8/01,50.25,54.74,50.25,54.21,2953600,0,1,32.43968335,35.33827396,32.43968335,34.99612407,2953600
A,2/9/01,54.22,54.72,52.02,52.5,1748000,0,1,35.00116341,35.32393327,33.58097603,33.8908351,1748000
A,2/12/01,52.3,52.99,50.35,51.12,2156200,0,1,33.75840986,34.2037885,32.4997311,32.99674784,2156200
A,2/13/01,51,51.6,47.36,47.37,3140000,0,1,32.91795181,33.30522183,30.56851368,30.57496818,3140000
A,2/14/01,48.25,49,47.77,48,3077500,0,1,31.14466281,31.62877674,30.83482989,30.9832915,3077500
